Date,Maturity,Spot,Volatility
20130204,20130205.0,1495.71,0.111456647705
20130204,20130211.0,1495.71,0.113401088093
20130204,20130218.0,1495.71,0.116309058361
20130204,20130225.0,1495.71,0.118023298614
20130204,20130304.0,1495.71,0.120082433883
20130204,20130404.0,1495.71,0.128037202148
20130204,20130506.0,1495.71,0.134452372367
20130205,20130206.0,1511.29,0.0985170453182
20130205,20130212.0,1511.29,0.100494494806
20130205,20130219.0,1511.29,0.102893951371
20130205,20130226.0,1511.29,0.107256231475
20130205,20130305.0,1511.29,0.110924270556
20130205,20130405.0,1511.29,0.121911197392
20130205,20130506.0,1511.29,0.128673065178
20130206,20130207.0,1512.12,0.0917794265651
20130206,20130213.0,1512.12,0.0954093039851
20130206,20130220.0,1512.12,0.100253574096
20130206,20130227.0,1512.12,0.105901261099
20130206,20130306.0,1512.12,0.109745732566
20130206,20130408.0,1512.12,0.12098606976
20130206,20130506.0,1512.12,0.128033061197
20130207,20130208.0,1509.39,0.0965565702926
20130207,20130214.0,1509.39,0.0963303511325
20130207,20130221.0,1509.39,0.101891711432
20130207,20130228.0,1509.39,0.10688752758
20130207,20130307.0,1509.39,0.110545157714
20130207,20130408.0,1509.39,0.121165225462
20130207,20130507.0,1509.39,0.128908153687
20130208,20130211.0,1517.93,0.08289187318
20130208,20130215.0,1517.93,0.0863244405397
20130208,20130222.0,1517.93,0.101218344753
20130208,20130301.0,1517.93,0.101915685176
20130208,20130308.0,1517.93,0.106670496572
20130208,20130408.0,1517.93,0.117832785077
20130208,20130508.0,1517.93,0.126070761108
20130211,20130212.0,1517.01,0.0856424854637
20130211,20130218.0,1517.01,0.0901961600053
20130211,20130225.0,1517.01,0.0984143131517
20130211,20130304.0,1517.01,0.100764254889
20130211,20130311.0,1517.01,0.104972691247
20130211,20130411.0,1517.01,0.116655413557
20130211,20130513.0,1517.01,0.125373790705
20130212,20130213.0,1519.43,0.0758892395871
20130212,20130219.0,1519.43,0.0829881347904
20130212,20130226.0,1519.43,0.0950732700129
20130212,20130305.0,1519.43,0.0997522239097
20130212,20130312.0,1519.43,0.103519896481
20130212,20130412.0,1519.43,0.114663418999
20130212,20130513.0,1519.43,0.122989285349
20130213,20130214.0,1520.33,0.0693821787796
20130213,20130220.0,1520.33,0.0842522719821
20130213,20130227.0,1520.33,0.100130390309
20130213,20130306.0,1520.33,0.104487832573
20130213,20130313.0,1520.33,0.106693272651
20130213,20130415.0,1520.33,0.116756388874
20130213,20130513.0,1520.33,0.124448685857
20130214,20130215.0,1521.38,0.0696400225586
20130214,20130221.0,1521.38,0.0857628721624
20130214,20130228.0,1521.38,0.0982195666186
20130214,20130307.0,1521.38,0.101777660046
20130214,20130314.0,1521.38,0.10390465429
20130214,20130415.0,1521.38,0.113664874576
20130214,20130514.0,1521.38,0.122004368044
20130215,20130218.0,1519.79,0.0911241247571
20130215,20130222.0,1519.79,0.0908404505556
20130215,20130301.0,1519.79,0.100179836199
20130215,20130308.0,1519.79,0.102796613994
20130215,20130315.0,1519.79,0.101415601969
20130215,20130415.0,1519.79,0.112640457153
20130215,20130515.0,1519.79,0.121954080227
20130219,20130220.0,1530.94,0.0729906955993
20130219,20130226.0,1530.94,0.0805765229829
20130219,20130305.0,1530.94,0.0871136914807
20130219,20130312.0,1530.94,0.0919173128397
20130219,20130319.0,1530.94,0.0945574383129
20130219,20130419.0,1530.94,0.107842254277
20130219,20130520.0,1530.94,0.117775157998
20130220,20130221.0,1511.95,0.133203729573
20130220,20130227.0,1511.95,0.123143642082
20130220,20130306.0,1511.95,0.121074133932
20130220,20130313.0,1511.95,0.119314555719
20130220,20130320.0,1511.95,0.119238828272
20130220,20130422.0,1511.95,0.12361320212
20130220,20130520.0,1511.95,0.130307444775
20130221,20130222.0,1502.42,0.122269153645
20130221,20130228.0,1502.42,0.131139391116
20130221,20130307.0,1502.42,0.134869470013
20130221,20130314.0,1502.42,0.130711517549
20130221,20130321.0,1502.42,0.129783896905
20130221,20130422.0,1502.42,0.13042575707
20130221,20130521.0,1502.42,0.135646414655
20130222,20130225.0,1515.6,0.115708568075
20130222,20130301.0,1515.6,0.124146046446
20130222,20130308.0,1515.6,0.124452609868
20130222,20130315.0,1515.6,0.118339894662
20130222,20130322.0,1515.6,0.11966353188
20130222,20130422.0,1515.6,0.122945879221
20130222,20130522.0,1515.6,0.12929113477
20130225,20130226.0,1487.85,0.187324283385
20130225,20130304.0,1487.85,0.18576941367
20130225,20130311.0,1487.85,0.17368951342
20130225,20130318.0,1487.85,0.164752283976
20130225,20130325.0,1487.85,0.162265041491
20130225,20130425.0,1487.85,0.154754146
20130225,20130527.0,1487.85,0.153265152997
20130226,20130227.0,1496.94,0.150824807956
20130226,20130305.0,1496.94,0.147810725045
20130226,20130312.0,1496.94,0.140272405434
20130226,20130319.0,1496.94,0.138018839821
20130226,20130326.0,1496.94,0.140124495004
20130226,20130426.0,1496.94,0.142929825783
20130226,20130527.0,1496.94,0.144934601748
20130227,20130228.0,1515.99,0.120377939773
20130227,20130306.0,1515.99,0.121791953468
20130227,20130313.0,1515.99,0.1195989855
20130227,20130320.0,1515.99,0.119792131286
20130227,20130327.0,1515.99,0.123315611295
20130227,20130429.0,1515.99,0.127240724155
20130227,20130527.0,1515.99,0.132425522632
20130228,20130301.0,1514.68,0.134337121442
20130228,20130307.0,1514.68,0.130938250062
20130228,20130314.0,1514.68,0.126601949904
20130228,20130321.0,1514.68,0.125438309435
20130228,20130401.0,1514.68,0.125328708114
20130228,20130430.0,1514.68,0.130925381342
20130228,20130531.0,1514.68,0.136417555899
20130301,20130304.0,1518.2,0.115998836466
20130301,20130308.0,1518.2,0.123251616068
20130301,20130315.0,1518.2,0.120523941334
20130301,20130322.0,1518.2,0.12290389164
20130301,20130401.0,1518.2,0.124668433013
20130301,20130501.0,1518.2,0.130733915427
20130301,20130603.0,1518.2,0.136790839766
20130304,20130305.0,1525.2,0.0933827078
20130304,20130311.0,1525.2,0.0985088520017
20130304,20130318.0,1525.2,0.101425885544
20130304,20130325.0,1525.2,0.10779655975
20130304,20130404.0,1525.2,0.114838582496
20130304,20130506.0,1525.2,0.122480990655
20130304,20130604.0,1525.2,0.128869615873
20130305,20130306.0,1539.79,0.0951745256316
20130305,20130312.0,1539.79,0.096340034892
20130305,20130319.0,1539.79,0.0977595147882
20130305,20130326.0,1539.79,0.103024115097
20130305,20130405.0,1539.79,0.108804302939
20130305,20130506.0,1539.79,0.117224687506
20130305,20130605.0,1539.79,0.124757346351
20130306,20130307.0,1541.46,0.092717828235
20130306,20130313.0,1541.46,0.0968424659893
20130306,20130320.0,1541.46,0.100130293102
20130306,20130327.0,1541.46,0.107693731469
20130306,20130408.0,1541.46,0.111962647976
20130306,20130506.0,1541.46,0.119655853762
20130306,20130606.0,1541.46,0.126884109002
20130307,20130308.0,1544.26,0.10495990333
20130307,20130314.0,1544.26,0.0962442340428
20130307,20130321.0,1544.26,0.0970616575991
20130307,20130328.0,1544.26,0.107982740616
20130307,20130408.0,1544.26,0.109709539972
20130307,20130507.0,1544.26,0.117488737704
20130307,20130607.0,1544.26,0.12511805459
20130308,20130311.0,1551.18,0.0778551833107
20130308,20130315.0,1551.18,0.0839722585732
20130308,20130322.0,1551.18,0.0926714095419
20130308,20130329.0,1551.18,0.100652192601
20130308,20130408.0,1551.18,0.103349428674
20130308,20130508.0,1551.18,0.115249006068
20130308,20130610.0,1551.18,0.125125264509
20130311,20130312.0,1556.22,0.077160219561
20130311,20130318.0,1556.22,0.081396065706
20130311,20130325.0,1556.22,0.0883103794279
20130311,20130401.0,1556.22,0.0950304918322
20130311,20130411.0,1556.22,0.0995537832976
20130311,20130513.0,1556.22,0.111548649786
20130311,20130611.0,1556.22,0.120139432865
20130312,20130313.0,1552.48,0.0850430729099
20130312,20130319.0,1552.48,0.0909057732099
20130312,20130326.0,1552.48,0.098964388493
20130312,20130402.0,1552.48,0.101006972039
20130312,20130412.0,1552.48,0.104838866872
20130312,20130513.0,1552.48,0.113786694261
20130312,20130612.0,1552.48,0.122848976663
20130313,20130314.0,1554.52,0.0726465790921
20130313,20130320.0,1554.52,0.0859968846358
20130313,20130327.0,1554.52,0.0968030135512
20130313,20130403.0,1554.52,0.0993498784113
20130313,20130415.0,1554.52,0.1025440178
20130313,20130513.0,1554.52,0.112738164403
20130313,20130613.0,1554.52,0.122348339034
20130314,20130315.0,1563.23,0.0866298528477
20130314,20130321.0,1563.23,0.0878515284062
20130314,20130328.0,1563.23,0.092419622202
20130314,20130404.0,1563.23,0.093418669566
20130314,20130415.0,1563.23,0.096444974353
20130314,20130514.0,1563.23,0.107544784308
20130314,20130614.0,1563.23,0.117532639647
20130315,20130318.0,1560.7,0.088737381763
20130315,20130322.0,1560.7,0.0878256481147
20130315,20130329.0,1560.7,0.0904798999473
20130315,20130405.0,1560.7,0.0941159984445
20130315,20130415.0,1560.7,0.0974779843094
20130315,20130515.0,1560.7,0.110251823191
20130315,20130617.0,1560.7,0.120812156244
20130318,20130319.0,1552.1,0.104644923685
20130318,20130325.0,1552.1,0.106570771847
20130318,20130401.0,1552.1,0.108100432788
20130318,20130408.0,1552.1,0.109890579145
20130318,20130418.0,1552.1,0.111890369967
20130318,20130520.0,1552.1,0.121588985659
20130318,20130618.0,1552.1,0.129729317731
20130319,20130320.0,1548.34,0.110498107848
20130319,20130326.0,1548.34,0.115904659881
20130319,20130402.0,1548.34,0.120436915848
20130319,20130409.0,1548.34,0.121020901196
20130319,20130419.0,1548.34,0.120724921954
20130319,20130520.0,1548.34,0.12656562097
20130319,20130619.0,1548.34,0.133332227024
20130320,20130321.0,1558.71,0.108876078775
20130320,20130327.0,1558.71,0.109691510035
20130320,20130403.0,1558.71,0.109379514413
20130320,20130410.0,1558.71,0.10863539968
20130320,20130422.0,1558.71,0.106632652811
20130320,20130520.0,1558.71,0.116929692894
20130320,20130620.0,1558.71,0.125675093645
20130321,20130322.0,1545.8,0.135443583152
20130321,20130328.0,1545.8,0.136141023544
20130321,20130404.0,1545.8,0.130976583421
20130321,20130411.0,1545.8,0.126826632971
20130321,20130422.0,1545.8,0.122247158107
20130321,20130521.0,1545.8,0.127472178398
20130321,20130621.0,1545.8,0.133965410467
20130322,20130325.0,1556.89,0.132999700642
20130322,20130329.0,1556.89,0.133689553728
20130322,20130405.0,1556.89,0.131363039985
20130322,20130412.0,1556.89,0.125358944616
20130322,20130422.0,1556.89,0.119674681999
20130322,20130522.0,1556.89,0.125351803117
20130322,20130624.0,1556.89,0.132014608724
20130325,20130326.0,1551.69,0.119468507372
20130325,20130401.0,1551.69,0.120040033068
20130325,20130408.0,1551.69,0.1179803178
20130325,20130415.0,1551.69,0.115630389825
20130325,20130425.0,1551.69,0.117951432714
20130325,20130527.0,1551.69,0.125647074747
20130325,20130625.0,1551.69,0.13102915716
20130326,20130327.0,1563.77,0.0840747991995
20130326,20130402.0,1563.77,0.0897543454949
20130326,20130409.0,1563.77,0.099166345669
20130326,20130416.0,1563.77,0.103053105966
20130326,20130426.0,1563.77,0.108098490354
20130326,20130527.0,1563.77,0.117485749284
20130326,20130626.0,1563.77,0.125350460553
20130327,20130328.0,1562.85,0.0943103832622
20130327,20130403.0,1562.85,0.0990001094584
20130327,20130410.0,1562.85,0.105113960023
20130327,20130417.0,1562.85,0.108140146301
20130327,20130429.0,1562.85,0.113084247118
20130327,20130527.0,1562.85,0.120406924588
20130327,20130627.0,1562.85,0.12756723226
20130328,20130329.0,1569.19,0.0962145703852
20130328,20130404.0,1569.19,0.098050433109
20130328,20130411.0,1569.19,0.101487453984
20130328,20130418.0,1569.19,0.104169215575
20130328,20130429.0,1569.19,0.107558358904
20130328,20130528.0,1569.19,0.116583344614
20130328,20130628.0,1569.19,0.12552802582
20130402,20130403.0,1570.25,0.0900166618072
20130402,20130409.0,1570.25,0.0920747431598
20130402,20130416.0,1570.25,0.0959538326204
20130402,20130423.0,1570.25,0.0997430962489
20130402,20130502.0,1570.25,0.105400036344
20130402,20130603.0,1570.25,0.115283622897
20130402,20130702.0,1570.25,0.123901519893
20130403,20130404.0,1553.69,0.124681678023
20130403,20130410.0,1553.69,0.12266289944
20130403,20130417.0,1553.69,0.119264188551
20130403,20130424.0,1553.69,0.118420206184
20130403,20130503.0,1553.69,0.121785749493
20130403,20130603.0,1553.69,0.125552913084
20130403,20130703.0,1553.69,0.13236072315
20130404,20130405.0,1559.98,0.114508881561
20130404,20130411.0,1559.98,0.114868619941
20130404,20130418.0,1559.98,0.116795101295
20130404,20130425.0,1559.98,0.11781968097
20130404,20130506.0,1559.98,0.118738657178
20130404,20130604.0,1559.98,0.124112905491
20130404,20130704.0,1559.98,0.130630408322
20130405,20130408.0,1553.28,0.116556293676
20130405,20130412.0,1553.28,0.118484078202
20130405,20130419.0,1553.28,0.118326616091
20130405,20130426.0,1553.28,0.119559298142
20130405,20130506.0,1553.28,0.120328219645
20130405,20130605.0,1553.28,0.125684940899
20130405,20130705.0,1553.28,0.131910047767
20130408,20130409.0,1563.07,0.100935080752
20130408,20130415.0,1563.07,0.103357999177
20130408,20130422.0,1563.07,0.106126616649
20130408,20130429.0,1563.07,0.108646737086
20130408,20130508.0,1563.07,0.111401085441
20130408,20130610.0,1563.07,0.118801616251
20130408,20130708.0,1563.07,0.125336181267
20130409,20130410.0,1568.61,0.0969349712524
20130409,20130416.0,1568.61,0.0969834828216
20130409,20130423.0,1568.61,0.101443028057
20130409,20130430.0,1568.61,0.105873668283
20130409,20130509.0,1568.61,0.109099410788
20130409,20130610.0,1568.61,0.11699106705
20130409,20130709.0,1568.61,0.123763183313
20130410,20130411.0,1587.73,0.0926601014063
20130410,20130417.0,1587.73,0.0936605949519
20130410,20130424.0,1587.73,0.0969327636859
20130410,20130501.0,1587.73,0.100483152437
20130410,20130510.0,1587.73,0.104112407471
20130410,20130610.0,1587.73,0.112347853451
20130410,20130710.0,1587.73,0.119323912309
20130411,20130412.0,1593.37,0.0970007793453
20130411,20130418.0,1593.37,0.0928328677547
20130411,20130425.0,1593.37,0.0982080446931
20130411,20130502.0,1593.37,0.10155175043
20130411,20130513.0,1593.37,0.104771653644
20130411,20130611.0,1593.37,0.11397886093
20130411,20130711.0,1593.37,0.12143858016
20130412,20130415.0,1588.85,0.0861346389749
20130412,20130419.0,1588.85,0.0893414943056
20130412,20130426.0,1588.85,0.0983351526357
20130412,20130503.0,1588.85,0.101124184073
20130412,20130513.0,1588.85,0.103074036515
20130412,20130612.0,1588.85,0.113337114131
20130412,20130712.0,1588.85,0.121389583364
20130415,20130416.0,1552.36,0.154383732189
20130415,20130422.0,1552.36,0.155763106518
20130415,20130429.0,1552.36,0.155427279368
20130415,20130506.0,1552.36,0.147829529891
20130415,20130515.0,1552.36,0.14217511113
20130415,20130617.0,1552.36,0.143867627104
20130415,20130715.0,1552.36,0.145687484876
20130416,20130417.0,1574.57,0.0984535495029
20130416,20130423.0,1574.57,0.104284104408
20130416,20130430.0,1574.57,0.112051966791
20130416,20130507.0,1574.57,0.113534581866
20130416,20130516.0,1574.57,0.115514592703
20130416,20130617.0,1574.57,0.12372564071
20130416,20130716.0,1574.57,0.129424855745
20130417,20130418.0,1552.01,0.131328116132
20130417,20130424.0,1552.01,0.142272859157
20130417,20130501.0,1552.01,0.146664985164
20130417,20130508.0,1552.01,0.1433996469
20130417,20130517.0,1552.01,0.137852654765
20130417,20130617.0,1552.01,0.142444074134
20130417,20130717.0,1552.01,0.146049876044
20130418,20130419.0,1541.61,0.141171721456
20130418,20130425.0,1541.61,0.156972167698
20130418,20130502.0,1541.61,0.157153162827
20130418,20130509.0,1541.61,0.152351364445
20130418,20130520.0,1541.61,0.146747173659
20130418,20130618.0,1541.61,0.150304891565
20130418,20130718.0,1541.61,0.151974382382
20130419,20130422.0,1555.25,0.127927266228
20130419,20130426.0,1555.25,0.129289006197
20130419,20130503.0,1555.25,0.128979066637
20130419,20130510.0,1555.25,0.128607591169
20130419,20130520.0,1555.25,0.126395186464
20130419,20130619.0,1555.25,0.134478630387
20130419,20130719.0,1555.25,0.139864065185
20130422,20130423.0,1562.5,0.114456239076
20130422,20130429.0,1562.5,0.11600119678
20130422,20130506.0,1562.5,0.11728370307
20130422,20130513.0,1562.5,0.118775280417
20130422,20130522.0,1562.5,0.120020370055
20130422,20130624.0,1562.5,0.129403188519
20130422,20130722.0,1562.5,0.133981467963
20130423,20130424.0,1578.78,0.10315852671
20130423,20130430.0,1578.78,0.104914772269
20130423,20130507.0,1578.78,0.107304610678
20130423,20130514.0,1578.78,0.109308719292
20130423,20130523.0,1578.78,0.111913454189
20130423,20130624.0,1578.78,0.121158371909
20130423,20130723.0,1578.78,0.126911947104
20130424,20130425.0,1578.79,0.103601328777
20130424,20130501.0,1578.79,0.107627266872
20130424,20130508.0,1578.79,0.111247515241
20130424,20130515.0,1578.79,0.112594062877
20130424,20130524.0,1578.79,0.115796464955
20130424,20130624.0,1578.79,0.123625063408
20130424,20130724.0,1578.79,0.129252417224
20130425,20130426.0,1585.16,0.107426890165
20130425,20130502.0,1585.16,0.109870239799
20130425,20130509.0,1585.16,0.112033587624
20130425,20130516.0,1585.16,0.113921631697
20130425,20130527.0,1585.16,0.117436220556
20130425,20130625.0,1585.16,0.123601826371
20130425,20130725.0,1585.16,0.129456666384
20130426,20130429.0,1582.24,0.111903021064
20130426,20130503.0,1582.24,0.110204048243
20130426,20130510.0,1582.24,0.112556181454
20130426,20130517.0,1582.24,0.114177504031
20130426,20130527.0,1582.24,0.117253535826
20130426,20130626.0,1582.24,0.124308930828
20130426,20130726.0,1582.24,0.12967907981
20130429,20130430.0,1593.61,0.104219345023
20130429,20130506.0,1593.61,0.105634658769
20130429,20130513.0,1593.61,0.107726200253
20130429,20130520.0,1593.61,0.110072735937
20130429,20130529.0,1593.61,0.113806778298
20130429,20130701.0,1593.61,0.123371848106
20130429,20130729.0,1593.61,0.128411754346
20130430,20130501.0,1597.57,0.104834400208
20130430,20130507.0,1597.57,0.106495228027
20130430,20130514.0,1597.57,0.107546398205
20130430,20130521.0,1597.57,0.109004046193
20130430,20130531.0,1597.57,0.112867933104
20130430,20130701.0,1597.57,0.121199895943
20130430,20130731.0,1597.57,0.127424505036
20130501,20130502.0,1582.7,0.141910708729
20130501,20130508.0,1582.7,0.133072765765
20130501,20130515.0,1582.7,0.123781216465
20130501,20130522.0,1582.7,0.122792405358
20130501,20130603.0,1582.7,0.12492054114
20130501,20130701.0,1582.7,0.129407704231
20130501,20130801.0,1582.7,0.134194692393
20130502,20130503.0,1597.59,0.129923397239
20130502,20130509.0,1597.59,0.116347947446
20130502,20130516.0,1597.59,0.112084690177
20130502,20130523.0,1597.59,0.113346455706
20130502,20130603.0,1597.59,0.116042730527
20130502,20130702.0,1597.59,0.124386944789
20130502,20130802.0,1597.59,0.129903612705
20130503,20130506.0,1614.42,0.0975315309521
20130503,20130510.0,1614.42,0.0993104525674
20130503,20130517.0,1614.42,0.101494472446
20130503,20130524.0,1614.42,0.105093911715
20130503,20130603.0,1614.42,0.109357741499
20130503,20130703.0,1614.42,0.119048822038
20130503,20130805.0,1614.42,0.12510344617
20130507,20130508.0,1625.96,0.0917303433903
20130507,20130514.0,1625.96,0.093683013349
20130507,20130521.0,1625.96,0.096056809564
20130507,20130528.0,1625.96,0.100178063589
20130507,20130607.0,1625.96,0.107915337982
20130507,20130708.0,1625.96,0.116359059089
20130507,20130807.0,1625.96,0.12317974439
20130508,20130509.0,1632.69,0.0891259984572
20130508,20130515.0,1632.69,0.091302070037
20130508,20130522.0,1632.69,0.0951567701426
20130508,20130529.0,1632.69,0.0996234483545
20130508,20130610.0,1632.69,0.105824164932
20130508,20130708.0,1632.69,0.116688913026
20130508,20130808.0,1632.69,0.124790268183
20130509,20130510.0,1626.67,0.109632355918
20130509,20130516.0,1626.67,0.101202318537
20130509,20130523.0,1626.67,0.104041129564
20130509,20130530.0,1626.67,0.106975057328
20130509,20130610.0,1626.67,0.111128688245
20130509,20130709.0,1626.67,0.122433951015
20130509,20130809.0,1626.67,0.130644553458
20130510,20130513.0,1633.7,0.0821369218563
20130510,20130517.0,1633.7,0.0872319892949
20130510,20130524.0,1633.7,0.0972012002283
20130510,20130531.0,1633.7,0.100225662798
20130510,20130610.0,1633.7,0.105222309522
20130510,20130710.0,1633.7,0.118859029427
20130510,20130812.0,1633.7,0.128870951479
20130513,20130514.0,1633.77,0.0950040002012
20130513,20130520.0,1633.77,0.0983370154353
20130513,20130527.0,1633.77,0.106240016569
20130513,20130603.0,1633.77,0.108022029553
20130513,20130613.0,1633.77,0.111389512288
20130513,20130715.0,1633.77,0.121529888917
20130513,20130813.0,1633.77,0.130613597662
20130514,20130515.0,1650.34,0.0940801564855
20130514,20130521.0,1650.34,0.0996147705523
20130514,20130528.0,1650.34,0.106905912336
20130514,20130604.0,1650.34,0.109167132671
20130514,20130614.0,1650.34,0.112593722531
20130514,20130715.0,1650.34,0.121786410531
20130514,20130814.0,1650.34,0.131107154185
20130515,20130516.0,1658.78,0.108218973008
20130515,20130522.0,1658.78,0.110839371793
20130515,20130529.0,1658.78,0.11184452244
20130515,20130605.0,1658.78,0.112566289075
20130515,20130617.0,1658.78,0.113240453182
20130515,20130715.0,1658.78,0.121643892387
20130515,20130815.0,1658.78,0.13177771865
20130516,20130517.0,1650.47,0.0987336595828
20130516,20130523.0,1650.47,0.108908510424
20130516,20130530.0,1650.47,0.114015103149
20130516,20130606.0,1650.47,0.115531041425
20130516,20130617.0,1650.47,0.116022581129
20130516,20130716.0,1650.47,0.126286243249
20130516,20130816.0,1650.47,0.135232873544
20130517,20130520.0,1667.47,0.102585703964
20130517,20130524.0,1667.47,0.107231745743
20130517,20130531.0,1667.47,0.109753159815
20130517,20130607.0,1667.47,0.110418092491
20130517,20130617.0,1667.47,0.109727212407
20130517,20130717.0,1667.47,0.120889241504
20130517,20130819.0,1667.47,0.132415035647
20130520,20130521.0,1666.29,0.106811140387
20130520,20130527.0,1666.29,0.110077787607
20130520,20130603.0,1666.29,0.111404669065
20130520,20130610.0,1666.29,0.112737705042
20130520,20130620.0,1666.29,0.112458461444
20130520,20130722.0,1666.29,0.124613539072
20130520,20130820.0,1666.29,0.133983721801
20130521,20130522.0,1669.16,0.129664195172
20130521,20130528.0,1669.16,0.126557455446
20130521,20130604.0,1669.16,0.119602492533
20130521,20130611.0,1669.16,0.118561216537
20130521,20130621.0,1669.16,0.117949298259
20130521,20130722.0,1669.16,0.12954548041
20130521,20130821.0,1669.16,0.137873873835
20130522,20130523.0,1655.35,0.134472084823
20130522,20130529.0,1655.35,0.133366530111
20130522,20130605.0,1655.35,0.130082268236
20130522,20130612.0,1655.35,0.12721569883
20130522,20130624.0,1655.35,0.123679871627
20130522,20130722.0,1655.35,0.132596610704
20130522,20130822.0,1655.35,0.140205026787
20130523,20130524.0,1650.51,0.133553519518
20130523,20130530.0,1650.51,0.130962377038
20130523,20130606.0,1650.51,0.131817949069
20130523,20130613.0,1650.51,0.12741465746
20130523,20130624.0,1650.51,0.1257682669
20130523,20130723.0,1650.51,0.133891791803
20130523,20130823.0,1650.51,0.14139063741
20130524,20130527.0,1649.6,0.126497612589
20130524,20130531.0,1649.6,0.125753834256
20130524,20130607.0,1649.6,0.132239117764
20130524,20130614.0,1649.6,0.130074698507
20130524,20130624.0,1649.6,0.126287172091
20130524,20130724.0,1649.6,0.133622889063
20130524,20130826.0,1649.6,0.140841998512
20130528,20130529.0,1660.06,0.126550889312
20130528,20130604.0,1660.06,0.127884837203
20130528,20130611.0,1660.06,0.12804931086
20130528,20130618.0,1660.06,0.124804968279
20130528,20130628.0,1660.06,0.122525200356
20130528,20130729.0,1660.06,0.130175434677
20130528,20130828.0,1660.06,0.137285246335
20130529,20130530.0,1648.36,0.134503364876
20130529,20130605.0,1648.36,0.136983750614
20130529,20130612.0,1648.36,0.135057493295
20130529,20130619.0,1648.36,0.130315176129
20130529,20130701.0,1648.36,0.130039412098
20130529,20130729.0,1648.36,0.135523089697
20130529,20130829.0,1648.36,0.140916282568
20130530,20130531.0,1654.41,0.118481832317
20130530,20130606.0,1654.41,0.129150046865
20130530,20130613.0,1654.41,0.12879174715
20130530,20130620.0,1654.41,0.125752671266
20130530,20130701.0,1654.41,0.12752559764
20130530,20130730.0,1654.41,0.133298095824
20130530,20130830.0,1654.41,0.140608649846
20130531,20130603.0,1630.74,0.150440984495
20130531,20130607.0,1630.74,0.1519269306
20130531,20130614.0,1630.74,0.145765372905
20130531,20130621.0,1630.74,0.142545045605
20130531,20130701.0,1630.74,0.143371384659
20130531,20130731.0,1630.74,0.14453906037
20130531,20130902.0,1630.74,0.149445794665
20130603,20130604.0,1640.42,0.142338687479
20130603,20130610.0,1640.42,0.143066268755
20130603,20130617.0,1640.42,0.140480716803
20130603,20130624.0,1640.42,0.137435144002
20130603,20130703.0,1640.42,0.139427873715
20130603,20130805.0,1640.42,0.143354257099
20130603,20130903.0,1640.42,0.147217216725
20130604,20130605.0,1631.38,0.149816431512
20130604,20130611.0,1631.38,0.147908038982
20130604,20130618.0,1631.38,0.142656610406
20130604,20130625.0,1631.38,0.141559931132
20130604,20130704.0,1631.38,0.143196599902
20130604,20130805.0,1631.38,0.146860972377
20130604,20130904.0,1631.38,0.150966504184
20130605,20130606.0,1608.9,0.173775860419
20130605,20130612.0,1608.9,0.167945488375
20130605,20130619.0,1608.9,0.160142547589
20130605,20130626.0,1608.9,0.158410071718
20130605,20130705.0,1608.9,0.157393909235
20130605,20130805.0,1608.9,0.154617505116
20130605,20130905.0,1608.9,0.157028329118
20130606,20130607.0,1622.56,0.193304735318
20130606,20130613.0,1622.56,0.164889649517
20130606,20130620.0,1622.56,0.150922209327
20130606,20130627.0,1622.56,0.151121499582
20130606,20130708.0,1622.56,0.151518641637
20130606,20130806.0,1622.56,0.149865915706
20130606,20130906.0,1622.56,0.15276937078
20130607,20130610.0,1643.38,0.120319307567
20130607,20130614.0,1643.38,0.121651650427
20130607,20130621.0,1643.38,0.124772159688
20130607,20130628.0,1643.38,0.132848483915
20130607,20130708.0,1643.38,0.134402233143
20130607,20130807.0,1643.38,0.139911220116
20130607,20130909.0,1643.38,0.145518872144
20130610,20130611.0,1642.81,0.119320918593
20130610,20130617.0,1642.81,0.120690604803
20130610,20130624.0,1642.81,0.125757780743
20130610,20130701.0,1642.81,0.132300672999
20130610,20130710.0,1642.81,0.134817220255
20130610,20130812.0,1642.81,0.140302087583
20130610,20130910.0,1642.81,0.145306130967
20130611,20130612.0,1626.13,0.147723633486
20130611,20130618.0,1626.13,0.145557463362
20130611,20130625.0,1626.13,0.148869846513
20130611,20130702.0,1626.13,0.151745214627
20130611,20130711.0,1626.13,0.152516427649
20130611,20130812.0,1626.13,0.152536085184
20130611,20130911.0,1626.13,0.155953581714
20130612,20130613.0,1612.52,0.162489534662
20130612,20130619.0,1612.52,0.162484719227
20130612,20130626.0,1612.52,0.167322514161
20130612,20130703.0,1612.52,0.168954184683
20130612,20130712.0,1612.52,0.168141070519
20130612,20130812.0,1612.52,0.16535167875
20130612,20130912.0,1612.52,0.167460104471
20130613,20130614.0,1636.36,0.134287383679
20130613,20130620.0,1636.36,0.136924878749
20130613,20130627.0,1636.36,0.143387746076
20130613,20130704.0,1636.36,0.148319807327
20130613,20130715.0,1636.36,0.148878700363
20130613,20130813.0,1636.36,0.15164462616
20130613,20130913.0,1636.36,0.156220197484
20130614,20130617.0,1626.73,0.145234359429
20130614,20130621.0,1626.73,0.146148661009
20130614,20130628.0,1626.73,0.153283908732
20130614,20130705.0,1626.73,0.15517875047
20130614,20130715.0,1626.73,0.156085728428
20130614,20130814.0,1626.73,0.156300027888
20130614,20130916.0,1626.73,0.159786159134
20130617,20130618.0,1639.04,0.136157821966
